season,episode,transcript,num_words
6,13,"Yeah well, I'm-I'm a slut.",5
6,13,Me too.,2
6,13,Hi Jill!,2
6,13,Hey!,1
6,13,Hi .,2
6,13,Rachel.,1
6,13,"Rachel! Well, you-you're not at home, you're-you're-you're right here.",9
6,13,"Yeah I know, and I bet you thought it would be weird. But it's not!",15
6,13,"Okay. So well I'll umm, I'll have her home by midnight.",11
6,13,Why aren't you home yet?!,5
6,13,Is someone there?,3
6,13,"Oh yes, it's me! Sorry!",5
6,13,What are you doing here?,5
6,13,"Uh, I'm just, I'm just looking out your window. At-at the view. What are you guys doing?",17
6,13,We got some Vap-O-Rub in some places.,7
6,13,"Oh, he brought her back to his apartment.",8
6,13,Who? Is that your sister?,5
6,13,"Ugh, she is a slut!",5
6,13,"God, Ross is on a date with your sister! How weird is that?!",13
6,13,"Oh my God, look-look he's taking off her clothes!",9
6,13,He's taking off her coat!,5
6,13,"Oh, this is just terrible.",5
6,13,"Oh no it's not, no it's not. It's a first date. I'm sure that nothing is gonna...",17
6,13,Oh.,1
6,13,"Ho-oh, he's gonna get some! Of the glare from the streetlight out of his apartment. Y'know so umm, he's closed the drapes there so he can have a nice, pleasant conversation with your little sister. Well, I'm off to bed!",40
6,14,"Oh, uh, hey Rach. I uh, I was just coming over here to uh... Oh wait, I don't have to lie to you, you don't live here anymore. Uh, I'm eating their food. What are you doing?",37
6,14,Ross is on a date with my sister and they shut the drapes two and a-half-hours ago.,17
6,14,"Whoa, I didn't know we could date your sister!",9
6,14,Joey we know you steal our food.,7
6,14,I'm good.,2
6,14,"Oh, are the drapes still closed hon?",7
6,14,Yeah. And y'know who should've shut their drapes? Is that perverted old couple two doors over.,16
6,14,Is that a swing?,4
6,14,Oh don't even ask!,4
6,14,Yuck!,1
6,14,I can't believe Ross went out with Rachel's sister! When Chandler made out with my sister I was mad at him for 10 years.,24
6,14,That was like 5 years ago.,6
6,14,Yeah you got 5 years left!,6
6,14,Joey...,1
6,14,You wanna make it 6?!,5
6,14,"Oh Ross, hi! Hey, how are ya? There you are!",10
6,14,Hey!,1
6,14,I'll take a coffee. So how was your big date last night?,12
6,14,"Uhh, it was okay. Yeah, it was fun.",8
6,14,"Yeah fun? Great! So uh, so did you guys hit it off?",12
6,14,I guess so.,3
6,14,"So uh, so did anything happen? Because rumor has it you guys shut the drapes!",15
6,14,"No. No. Nothing happened. I shut the drapes to uh, show her slides of my favorite fossils.",17
6,14,"Oh, slides. So really nothing happened.",6
6,14,Something could've happened. All right? She-she really dug my slides. And-and she was definitely giving me the vibe.,18
6,14,"Right. Was it the, ""Please don't show me another picture of a trilobite vibe?""",14
6,14,"Anyway, if she, if she wasn't in to me, why-why would she ask me out again?",16
6,14,She asked-asked you out again?,5
6,14,"Yeah-uh-huh. Tomorrow night, Valentine's Day, the most romantic day of the year. Who knows what could happen? I might not be shutting my drapes to show her my slides, if you know what I mean.",35
6,14,"Okay-okay-okay-okay-okay-okay-okay! I got it! I got it! I got it! I can't! I can't! I can't! I cannot go with you and my sister thing. Okay? I just can't. It's just too weird, all right? I imagine the two of you together and I freak out. It freaks me out. I can't do it! I can't do it.",58
6,14,"Okay! Okay! Okay! It's okay. It's okay. Hey, it's too weird for you, I won't see her again.",18
6,14,Thank you. I...yeah.,3
6,14,I mean after tomorrow night.,5
6,14,"No-no-no! No-no-no! Please Ross, I can't! I can't do it! It's just gonna freak me out!!!",16
6,14,Okay! Okay! Ooh-hey-hey-hey! Okay! Okay! Okay! I'll-I'll tell her tonight I can't see her anymore.,15
6,14,Ross thanks.,2
6,14,You want me to call her right now?,8
6,14,"Oh no! No! No-no-no-no! No, I mean come on that's-that's crazy-I mean that's crazy. So what's-what's going on with you? What is going on with you?",26
6,14,"Well umm, oh! I might be teaching another class this semester!",11
6,14,"Yeah do it now, call right now.",7
6,14,This is my favorite part.,5
6,14,Yeah me too.,3
6,14,Oh y'know what's sadder than this? Bambi. I cried for three days with that movie. No wait two! Because on the third day my mother killed herself so I was partly crying for that.,34
6,14,"Well see now that I can see crying over, but Bambi is a cartoon!",14
6,14,You didn't cry when Bambi's mother died?,7
6,14,Yes it was very sad when the guy stopped drawing the deer!,12
6,14,Chandler there's nothing wrong with crying! I mean you don't have to be so macho all the time.,18
6,14,I'm not macho.,3
6,14,Yeah you're right. I don't know what I was thinking.,10
6,14,"No, I guess I just never really cried. Y'know? I'm not a crying kind of guy.",16
6,14,"Come on man there's gotta be something that gets you choked up! Like uh, uh oh, what if you saw a three-legged puppy?",23
6,14,"I'd be sad sure, but I wouldn't cry.",8
6,14,"Okay, what if the puppy said, ""Help me Chandler. All the other puppies pick on me.""",16
6,14,"Cry?! I just found a talking puppy, I'm rich!",9
6,14,"Oh, I've got it! I have got it! Pictures from your childhood. This will get you going good!",18
6,14,"All right, what's going on there?",6
6,14,"Oh, that's Parent's Day, first grade. That's me with the janitor Martin.",12
6,14,Where were your parents?,4
6,14,Oh they didn't want to come!,6
6,14,Oh Chandler!,2
6,14,Poor thing!,2
6,14,So that story doesn't make you cry?,7
6,14,"No! Look, I don't cry! It's not a big deal! Okay?!",11
6,14,No! It's not okay! It's not okay at all!! You're dead inside!!,12
6,14,Excuse me.,2
6,14,Yeah?,1
6,14,Are you Phoebe Buffay?,4
6,14,Yeah.,1
6,14,"Can-can I get your autograph, I'm your biggest fan.",9
6,14,Oh you're my biggest fan? I've always wanted to meet you! Hi! Sure! Yeah!,14
6,14,"Wow! Wow, thanks a lot! I just wanna say, I think you're really talented.",14
6,14,"You're just saying that because you're my biggest fan. Joey listen, take good care of that guy, okay? He's a fan. Bye!",22
6,14,"So, you saw me on Days Of Our Lives huh? Want me to, want me to do a little Dr. Drake Remoray for ya?",24
6,14,"I have no idea what you're talking about. But I, but I just got Phoebe Buffay's autograph!",17
6,14,"Oh, you're Phoebe's fan!",4
6,14,Oh yeah! I've seen all her movies.,7
6,14,Movies?,1
6,14,"That was Phoebe Buffay, the porn star.",7
6,14,I don't think so.,4
6,14,"No-no, it was! She was in Sex Toy Story 2, Lawrence of Alabia, and I got her autograph! The guys at the comic book store aren't gonna believe this!",29
6,14,"Hey Gunther, don't let that guy in here anymore! He just said Phoebe's a porn star!",16
6,14,"Well, I wouldn't call her a star, but she's really good. You should check out Inspecther Gadget.",17
6,14,Hey!,1
6,14,Hey!,1
6,14,"You'll never believe what just happened, Ross just totally blew me off and he didn't even tell me why!",19
6,14,Ohhh well. Y'know what honey? The best thing to do to get over a guy is to start dating someone else. Oh! There is this great guy you will love at work named Bob! He's a real up-and-comer in Human Resources.,41
6,14,"Y'know, thanks for trying to cheer me up, but I'm not gonna date some random guy from your work.",19
6,14,"It's not random, it's Bob.",5
6,14,It's probably because not mature enough. Or smart enough. Maybe he doesn't like the way I dress-No that can't be it. It's really gotta be the smart thing. Oh I'm so stupid! I'm just like this incredibly pretty stupid girl!,40
6,14,"No honey, okay, okay, you wanna know why Ross canceled the date? Because I asked him to.",17
6,14,You asked him too?!,4
6,14,Hm-mmm.,1
6,14,Why?!,1
6,14,Because you are my sister and Ross and I have this huge history...,13
6,14,"I don't understand, do you want to go out with Ross?",11
6,14,No.,1
6,14,"You don't want him, but you don't want me to have him?",12
6,14,Y'know Bob in Human Resources...,5
6,14,Ugh! I cannot believe you did this too me! You had me doubting how smart I was! You had me doubting my fashion sense!,24
6,14,"Look, this is not that big of a deal! You just don't date Ross! There's a million other guys out there, you just...",23
6,14,Hey! You have no right to tell me what to do.,11
6,14,I'm not telling you what to do! I am telling you what not to do!,15
6,14,Why are you so jealous of me?,7
6,14,Jill this is not about me being jealous of you! This is about you being a brat! Wanting what you can't have!,22
6,14,"Can't have?! Excuse me, the only thing I can't have is dairy!",12
6,14,"All right, all right, well you just blew your chances at dating Bob!",13
6,14,Who?!,1
6,14,In Human Resources!!!!!!,3
6,14,...I am jealous of her?! I mean who does she think she is?! Princess Caroline?!,15
6,14,You're jealous of Princess Caroline?,5
6,14,Do I have my own castle?,6
6,14,"Hey! Uh, Phoebe's not here is she?",7
6,14,No.,1
6,14,Oh great! Did you get a movie?,7
6,14,"Uhhh, yeah. Yeah. But uh, I don't think it's the kind you're gonna like.",14
6,14,You didn't get more movies that are gonna have us reaching for the tissues all night did you?,18
6,14,Sort of...,2
6,14,"Guys, what's going on?",4
6,14,Phoebe's a porn star!,4
6,14,What?!!,1
6,14,Phoebe Buffay In Buffay The Vampire Layer.,7
6,14,Oh my God!,3
6,14,That's Phoebe! Where did you get that?,7
6,14,Well down at the adult video place down on Bleaker.,10
6,14,"And-and I, and I saw that Joey was about to go in, so I ran in ahead of him to-to surprise him and, and then I pretended I didn't know he was in there.",34
6,14,"Wow! I mean, I just-I can't, I can't believe this. Y'know, I mean you think you know someone even, even Phoebe who's always been somewhat of a question mark.",29
6,14,"This is so bizarre. I guess it kinda makes sense though, y'know she had such a terrible childhood.",18
6,14,"Hey, I had a terrible childhood and I don't do porn.",11
6,14,"Yes, but you are dead inside.",6
6,14,"All right well, I'd better take that back.",8
6,14,"Wh-what, why?",2
6,14,We can't watch that! I mean that's Phoebe!,8
6,14,"Yeah you're right, we can't-we shouldn't watch this.",8
6,14,Absolutely not.,2
6,14,Y'know maybe a little bit!,5
6,14,Probably just the first half.,5
6,14,"No! Hey no! This is wrong you guys! Phoebe's our friend! Well, I'm not gonna watch it!",17
6,14,Yeah! Good for you Joe!,5
6,14,Yeah.,1
6,14,"Ah, I thought I'd find you here, Nasforatool.",8
6,14,"Ah, I thought I'd find you here, Nasforatool.",8
6,14,"Buffay, are you going to plunge your stake into my dark places?",12
6,14,"Actually, I was kinda hoping it would be the other way around.",12
6,14,"Actually, I was kinda hoping it would be the other way around.",12
6,14,Hold on a second! What is that on her ankle?,10
6,14,Her ankle is what you're watching?,6
6,14,"Well it's hard to tell... Oh God, if she would just stop moving.",13
6,14,She's just doing her job!,5
6,14,You sick bastards!,3
6,14,"Oh, it's a tattoo! That's weird, Phoebe doesn't... Wait that's Ursula! That's not Phoebe that is Ursula!",17
6,14,Re! Re! Then I can watch that! Rewind it! Rewind it!,11
6,14,Hey! What's up? Oh my God! What am I doing?!!,10
6,14,Hey sweetie!,2
6,14,Hey!,1
6,14,Chicken Soup for the Soul?,5
6,14,There's no back to this couch!,6
6,14,Why are you reading this? You hate this kind of stuff.,11
6,14,"Yeah I know, but I figured a shot y'know? Maybe one of those stories would make me cry and then you wouldn't think I was y'know, all dead inside.",29
6,14,"Oh that's so sweet! Look Chandler I don't care if you can't cry, I love you.",16
6,14,Oh that makes me feel so warm in my hollow tin chest.,12
6,14,Stop it!,2
6,14,"No, I mean, come on, seriously think about it, we get married, we're up at the altar and I'm like this.",21
6,14,"I won't care, because I know you will be feeling it all in here.",14
6,14,Yeah?,1
6,14,"Yeah! And if, and if we have a baby one-day, and the doctor hands it to you in the delivery room and you don't cry, so what! And-and-and, and if we take him to college and come home and see his empty room for the first time, and you got nothing, it won't matter to me.",56
6,14,"Okay, well I won't uh, worry about this anymore then.",10
6,14,"And-and-and if I die, from a long illness. And you're writing out my eulogy and you open a desk drawer and you find a note from me that says, ""I will always be with you,"" and you still can't shed one tiny tear, I know you'll be crying a river inside.",51
6,14,"Aww, I love you so...",5
6,14,What is wrong with you?!!!,5
6,14,What?!,1
6,14,"What?! You can't shed a tear for your dead wife!! Now, I left you a note from the beyond!",19
6,14,So you didn't mean any of that?!,7
6,14,No you robot!!,3
6,14,"You damn kids! You ring my bell one more time, I swear to... Ohh, uh Jill. Umm, that-that's just a little game I play with the kids down the hall. Umm, they've really taken a liking to me. Uhh what's-what's-what's the matter?",42
6,14,"Rachel and I had a really big fight, can I come in? I-I mean I know we're not supposed to see each other anymore and I'm okay with that, it's just that I don't know anybody in the city and I really need somebody to talk to about it.",49
6,14,"Of course, what happened?",4
6,14,I don't want to talk about it.,7
